id,vantage,run,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,nombres_rastreo,cmp,banner,ax_violaciones,ax_nodos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,fecha
61,EC,1,mundo,ANU,AU,https://www.anu.edu.au/,true,,The Australian National University,en,1,1,12,5,_fbp fr personalization_id _ga_E1GV4NJHV2 _ga,OneTrust,1,1,1,0,0,1,1,0,0,0,AA,4,2026-09-14T21:58:47.485Z
62,EC,1,mundo,KU Leuven,BE,https://www.kuleuven.be/english/,true,,KU Leuven,en,1,1,6,0,,OneTrust,1,4,7,2,3,2,6,1,0,0,ninguno,3,2026-09-14T21:58:56.501Z
63,EC,1,mundo,Queensland,AU,https://www.uq.edu.au/,true,,The University of Queensland,en,1,1,29,14,_gcl_au test_cookie _uetsid _uetvid _clck MUID _ga_QG0JXDMRML _ga _fbp _clsk fr _hjSessionUser_2849117 _hjSession_2849117 MUID,,0,2,13,1,0,12,13,0,0,0,ninguno,2,2026-09-14T21:59:07.024Z
64,EC,1,ecuador,EPN,EC,https://www.epn.edu.ec,true,,,es,1,1,36,0,,,0,3,4,2,2,0,2,2,0,0,ninguno,0,2026-09-14T21:59:15.024Z
65,EC,1,ecuador,ESPOL,EC,https://www.espol.edu.ec,true,,Escuela Superior Politécnica del Litoral,es,1,1,5,4,_ga_2QNGYSJLK4 _ga _gid _gat_gtag_UA_5343888_2,CookieYes,1,4,81,2,71,8,67,12,0,2,ninguno,3,2026-09-14T21:59:22.854Z
66,EC,1,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,,CookieYes,1,3,71,17,4,50,54,17,0,0,ninguno,3,2026-09-14T21:59:31.987Z
67,EC,1,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,,,0,7,32,14,9,9,21,8,0,3,ninguno,2,2026-09-14T21:59:39.801Z
68,EC,1,ecuador,ESPE,EC,https://www.espe.edu.ec,true,,ESPE | Universidad de las Fuerzas Armadas | Sangolquí,es,1,1,82,8,_ga4wp_cid __utma __utmc __utmz __utmt __utmb _ga_DNYB2YPXC9 _ga,,0,3,20,11,9,0,0,18,0,2,ninguno,2,2026-09-14T21:59:48.111Z
69,EC,1,ecuador,UCE,EC,https://www.uce.edu.ec,true,,home - Universidad Central del Ecuador,es,1,1,13,7,__utma __utmc __utmz __utmt YSC VISITOR_INFO1_LIVE __utmb,,0,6,107,38,4,65,89,17,0,1,ninguno,4,2026-09-14T21:59:55.357Z
70,EC,1,ecuador,UCuenca,EC,https://www.ucuenca.edu.ec,true,,Home - UCUENCA,es-ES,1,1,14,10,pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp _ga _ga_23BSZ91CCT _ga4wp_cid fr,,1,4,67,63,4,0,4,48,0,15,ninguno,4,2026-09-14T22:00:02.680Z
71,EC,1,ecuador,UG,EC,https://www.ug.edu.ec,true,,"Universidad de Guayaquil – La universidad más grande, importante y gloriosa del país.",es,1,1,2,0,,,0,1,22,0,0,22,22,0,0,0,AA,3,2026-09-14T22:00:10.393Z
72,EC,1,ecuador,UNL,EC,https://www.unl.edu.ec,true,,Inicio Universidad Nacional de Loja,es,1,1,2,2,_ga_HCDKPL9C20 _ga,CookieYes,0,4,124,117,6,1,15,109,0,0,ninguno,2,2026-09-14T22:00:18.483Z
73,EC,1,ecuador,UAE,EC,https://www.uagraria.edu.ec,true,,UAE - La Nueva Universidad Agraria,es,1,1,4,4,_ga _gid _gat _ga_5PM2XSRM63,,0,5,13,8,5,0,3,2,0,8,ninguno,3,2026-09-14T22:00:26.567Z
74,EC,1,ecuador,UTA,EC,https://uta.edu.ec,true,,UTA,es,1,1,0,0,,,0,3,16,6,3,7,10,0,0,6,ninguno,4,2026-09-14T22:00:33.993Z
75,EC,1,ecuador,UTB,EC,https://utb.edu.ec,true,,Universidad Técnica de Babahoyo | Por ti UTB,es,1,1,9,6,_gid _gat_gtag_UA_68893477_2 YSC VISITOR_INFO1_LIVE _ga_WNXLYS2MLG _ga,,0,7,32,23,9,0,6,21,0,5,ninguno,1,2026-09-14T22:00:41.088Z
76,EC,1,ecuador,UTC,EC,https://www.utc.edu.ec,true,,Universidad Técnica de Cotopaxi > Home,es-ES,1,1,10,2,YSC VISITOR_INFO1_LIVE,,0,5,44,43,1,0,21,21,0,2,ninguno,2,2026-09-14T22:00:52.285Z
77,EC,1,ecuador,UTMACH,EC,https://www.utmachala.edu.ec,true,,Universidad Técnica de Machala,es-ec,1,1,0,0,,,0,4,8,2,6,0,7,1,0,0,ninguno,0,2026-09-14T22:00:58.886Z
