id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
66,CH,1,centro_datos,ecuador,ESPOCH,EC,https://www.espoch.edu.ec,true,,Inicio - ESPOCH｜ESCUELA SUPERIOR POLITECNICA DE CHIMBORAZO,es,1,1,2,0,0,,CookieYes,1,0,0,,0,0,3,70,1539,3649,45.48,16,4,50,54,16,0,0,ninguno,4,13,2,,,Apache,,"generator: Elementor 4.2.2; settings: css_print_method-external, google_font-enabled, font_ WordPress",2026-08-16T09:59:52.692Z
67,CH,1,centro_datos,ecuador,ESPAM MFL,EC,https://www.espam.edu.ec,true,,ESPAM MFL,es,1,1,0,0,0,,,0,0,0,,0,0,7,32,1027,2363,31.16,14,9,9,21,8,0,3,ninguno,2,14,3,,,Microsoft-IIS/10.0,,Moodle SharePoint,2026-08-16T10:00:13.674Z
68,CH,1,centro_datos,ecuador,ESPE,EC,https://www.espe.edu.ec,true,,ESPE | Universidad de las Fuerzas Armadas | Sangolquí,es,1,1,75,7,7,__utma __utmc __utmz __utmt __utmb _ga_DNYB2YPXC9 _ga,,0,0,0,,0,0,4,21,915,2044,22.95,12,9,0,1,18,0,2,ninguno,2,19,11,Google Analytics Google Tag Manager Google Ads,,Apache,,generator: Site Kit by Google 1.180.0 WordPress SharePoint,2026-08-16T10:00:45.084Z
69,CH,1,centro_datos,ecuador,UCE,EC,https://www.uce.edu.ec,true,,home - Universidad Central del Ecuador,es,1,1,8,2,5,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN,,0,0,0,,0,0,6,92,1100,2844,83.64,32,9,51,76,15,0,1,ninguno,5,39,10,Google Ads Google Analytics,,Apache,,Liferay,2026-08-16T10:00:58.073Z
70,CH,1,centro_datos,ecuador,UCuenca,EC,https://www.ucuenca.edu.ec,true,,Home - UCUENCA,es-ES,1,1,12,8,8,_ga _ga_23BSZ91CCT pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp,,1,0,0,,0,0,5,61,876,2382,69.63,57,4,0,5,39,0,17,ninguno,4,24,6,Google Tag Manager Meta Google Analytics,,nginx/1.18.0 (Ubuntu),,generator: XXXXXXXXXXXXXXX WordPress,2026-08-16T10:01:17.788Z
71,CH,1,centro_datos,ecuador,UG,EC,https://www.ug.edu.ec,false,Error: page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.ug.edu.ec/,,,0,1,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,2026-08-16T10:01:42.986Z
72,CH,1,centro_datos,ecuador,UNL,EC,https://www.unl.edu.ec,true,,Inicio Universidad Nacional de Loja,es,1,1,2,2,2,_ga_HCDKPL9C20 _ga,CookieYes,0,0,0,,0,0,4,122,1742,3822,70.03,115,6,1,14,108,0,0,ninguno,2,57,9,Google Tag Manager Google Analytics Google Ads,,nginx,,generator: XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX Drupal,2026-08-16T10:02:01.866Z
73,CH,1,centro_datos,ecuador,UAE,EC,https://www.uagraria.edu.ec,true,,UAE - La Nueva Universidad Agraria,es,1,1,4,4,4,_ga _gid _gat _ga_5PM2XSRM63,,0,0,0,,0,0,5,32,491,1342,65.17,6,14,12,26,0,0,6,ninguno,3,23,13,Google Analytics Google Ads Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T10:02:13.161Z
74,CH,1,centro_datos,ecuador,UTA,EC,https://uta.edu.ec,true,,UTA,es,1,1,0,0,0,,,0,0,0,,0,0,3,15,2319,2994,6.47,6,2,7,9,0,0,6,ninguno,4,14,2,,,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.5,,"generator: Elementor 4.2.2; features: e_font_icon_svg, additional_custom_breakpoints; setti WordPress SharePoint",2026-08-16T10:02:31.582Z
75,CH,1,centro_datos,ecuador,UTB,EC,https://utb.edu.ec,true,,Universidad Técnica de Babahoyo | Por ti UTB,es,1,1,9,6,9,_ga_WNXLYS2MLG _ga _gid _gat_gtag_UA_68893477_2 __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,7,32,772,1803,41.45,23,9,0,6,21,0,5,ninguno,1,53,10,Google Ads Google Tag Manager Google Analytics,,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5,,generator: Drupal 7 (https://www.drupal.org) Drupal Moodle,2026-08-16T10:02:42.735Z
76,CH,1,centro_datos,ecuador,UTC,EC,https://www.utc.edu.ec,true,,Universidad Técnica de Cotopaxi > Home,es-ES,1,1,10,2,5,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN,,0,0,0,,0,0,5,40,948,2183,42.19,39,1,0,19,19,0,2,ninguno,2,51,17,Google Ads,,nginx/1.29.4,,generator: DotNetNuke  Moodle,2026-08-16T10:03:01.786Z
77,CH,1,centro_datos,ecuador,UTMACH,EC,https://www.utmachala.edu.ec,true,,Universidad Técnica de Machala,es-ec,1,1,0,0,0,,,0,0,0,,0,0,4,8,60,168,133.33,2,6,0,7,1,0,0,ninguno,0,0,1,,,Apache,,,2026-08-16T10:03:11.292Z
78,CH,1,centro_datos,ecuador,UTM,EC,https://www.utm.edu.ec,true,,Universidad Técnica de Manabí - Inicio,es-es,1,1,2,0,0,,,0,0,0,,0,0,5,39,3315,6252,11.76,23,7,9,14,12,0,13,ninguno,2,6,2,,,Apache,,generator: Joomla! - Open Source Content Management Joomla,2026-08-16T10:03:27.280Z
79,CH,1,centro_datos,ecuador,UTN,EC,https://www.utn.edu.ec,false,Error: page.goto: net::ERR_EMPTY_RESPONSE at https://www.utn.edu.ec/,,,0,1,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,2026-08-16T10:03:32.550Z
80,CH,1,centro_datos,ecuador,UTEQ,EC,https://www.uteq.edu.ec,true,,UTEQ - Universidad Técnica Estatal de Quevedo,es,1,1,3,3,3,_ga_WVWWZZ7544 _ga _ga_SSTPXREYGZ,,0,0,0,,0,0,5,109,1292,1596,84.37,108,0,1,6,0,0,103,ninguno,3,67,5,Google Analytics Google Tag Manager Google Ads,,nginx,,,2026-08-16T10:03:41.775Z
81,CH,1,centro_datos,ecuador,UTELVT,EC,https://www.utelvt.edu.ec,true,,Universidad Técnica Luis Vargas Torres – Universidad Técnica Luis Vargas Torres,es,1,1,0,0,0,,,0,0,0,,0,0,4,32,771,1673,41.5,6,9,17,27,5,0,0,ninguno,3,13,1,,,Apache,,generator: WordPress 7.0.4 WordPress Moodle,2026-08-16T10:03:55.449Z
82,CH,1,centro_datos,ecuador,UEB,EC,https://www.ueb.edu.ec,true,,Universidad Estatal de Bolívar,es,1,1,2,0,0,,CookieYes,0,0,0,,0,0,5,55,1122,2923,49.02,28,13,14,27,26,0,2,ninguno,3,6,4,Meta,,nginx,,WordPress,2026-08-16T10:04:30.568Z
83,CH,1,centro_datos,ecuador,UNESUM,EC,https://unesum.edu.ec,true,,UNIVERSIDAD ESTATAL DEL SUR DE MANABÍ – UNESUM,es,1,1,1,0,0,,,0,0,0,,0,0,2,8,1083,2831,7.39,8,0,0,1,7,0,0,ninguno,4,19,3,,,nginx,,"generator: Elementor 4.2.2; features: e_font_icon_svg, additional_custom_breakpoints; setti WordPress",2026-08-16T10:04:45.438Z
84,CH,1,centro_datos,ecuador,UNEMI,EC,https://www.unemi.edu.ec,true,,UNEMI - ¡La Universidad en línea del Ecuador!,es,1,1,2,2,2,_ga _ga_MQGK6RGL8F,,0,0,0,,0,0,5,34,1735,3106,19.6,28,6,0,6,23,0,5,ninguno,4,31,7,Google Tag Manager Google Analytics Google Ads Microsoft Clarity,,nginx,,generator: Site Kit by Google 1.185.0 WordPress,2026-08-16T10:05:03.609Z
85,CH,1,centro_datos,ecuador,UEA,EC,https://www.uea.edu.ec,true,,Universidad Estatal Amazónica – Educación con excelencia académica,es,1,1,2,2,2,_ga_450T1JQNMR _ga,,0,0,0,,0,0,1,17,2055,4667,8.27,0,17,0,17,0,0,0,A,4,42,11,Google Tag Manager Google Analytics Google Ads,,nginx,,,2026-08-16T10:05:35.251Z
86,CH,1,centro_datos,ecuador,UPSE,EC,https://www.upse.edu.ec,true,,UPSE,es-es,1,1,2,0,0,,,0,0,0,,0,0,3,7,2373,3059,2.95,1,6,0,4,2,0,1,ninguno,2,2,5,Google Ads,,nginx,,generator: Helix Ultimate - The Most Popular Joomla! Template Framework. Joomla,2026-08-16T10:05:53.514Z
87,CH,1,centro_datos,ecuador,ULEAM,EC,https://www.uleam.edu.ec,true,,ULEAM,es,1,1,4,4,4,_ga_12F9F68E6S _ga _gid _gat_gtag_UA_81009815_1,,0,0,0,,0,0,8,38,925,2956,41.08,20,7,11,20,8,0,10,ninguno,2,2,15,Google Tag Manager Google Analytics Google Ads Meta,,Apache,,generator: WordPress 7.0.4 WordPress Moodle,2026-08-16T10:06:20.735Z
88,CH,1,centro_datos,ecuador,UNACH,EC,https://www.unach.edu.ec,true,,Inicio » Universidad Nacional de Chimborazo,es-CO,1,1,0,0,0,,,0,0,0,,0,0,7,28,1279,2794,21.89,8,18,2,11,17,0,0,ninguno,4,64,4,Google Tag Manager Google Analytics,,nginx/1.20.1,,generator: Elementor 3.32.3; features: additional_custom_breakpoints; settings: css_print_m WordPress,2026-08-16T10:06:43.290Z
89,CH,1,centro_datos,ecuador,UNAE,EC,https://unae.edu.ec,true,,UNAE,es-ES,1,1,12,7,10,_ga_5FWX93M6TG YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA _gid _gat_gtag_UA_154339291_1 _ga_R13W2764LB _ga __Secure-YNID __Secure-ROLLOUT_TOKEN,,0,0,0,,0,0,3,14,1283,2120,10.91,1,10,3,13,1,0,0,ninguno,2,37,16,Google Tag Manager Google Analytics,,nginx,,generator: All in One SEO (AIOSEO) 5.0.0.1 WordPress,2026-08-16T10:07:07.390Z
90,CH,1,centro_datos,ecuador,UPEC,EC,https://upec.edu.ec,true,,UPEC,es,1,1,11,0,7,sbjs_migrations sbjs_current_add sbjs_first_add sbjs_current sbjs_first sbjs_udata sbjs_session,,0,0,0,,0,0,3,30,2781,5723,10.79,10,20,0,20,7,0,3,ninguno,5,24,7,,,nginx,,generator: WordPress 7.0.4 WordPress Moodle,2026-08-16T10:07:44.674Z
91,CH,1,centro_datos,ecuador,Yachay Tech,EC,https://yachaytech.edu.ec,true,,Universidad YachayTech – Hacemos ciencia y tecnología,es-EC,1,1,1,0,0,,,0,0,0,,0,0,5,27,2872,5129,9.4,16,1,10,10,12,0,5,ninguno,1,30,5,,,Apache/2.4.62 (Debian),,generator: WordPress 7.0.4 WordPress,2026-08-16T10:08:17.914Z
92,CH,1,centro_datos,ecuador,Ikiam,EC,https://www.ikiam.edu.ec,true,,Universidad Regional Amazónica Ikiam,es,1,1,2,2,2,_ga_HFS94B3LXM _ga,,0,0,0,,0,0,3,41,1296,3144,31.64,14,24,3,27,14,0,0,ninguno,3,35,3,Google Tag Manager,,nginx/1.30.1,,generator: WordPress 6.8.2 WordPress,2026-08-16T10:08:32.453Z
93,CH,1,centro_datos,ecuador,UArtes,EC,https://www.uartes.edu.ec,true,,Universidad de las Artes - Universidad de las Artes,es-ES,1,1,2,2,2,_ga_8044E6TKJB _ga,CookieYes,0,0,0,,0,0,4,38,2400,4438,15.83,12,12,14,27,11,0,0,ninguno,3,12,6,Google Tag Manager Google Analytics,,Apache/2.4.37 (AlmaLinux) OpenSSL/1.1.1k mod_fcgid/2.3.9,,"generator: Elementor 4.2.2; features: e_font_icon_svg, additional_custom_breakpoints; setti WordPress",2026-08-16T10:09:01.308Z
94,CH,1,centro_datos,ecuador,Amawtay Wasi,EC,https://uaw.edu.ec,true,,Inicio UAW - Universidad Amawtay Wasi,es,1,1,2,0,0,,,0,0,0,,0,0,2,27,1276,3168,21.16,0,24,3,27,0,0,0,A,4,25,2,,,cloudflare,Cloudflare,generator: WordPress 7.0.4 WordPress SharePoint,2026-08-16T10:09:19.456Z
95,CH,1,centro_datos,ecuador,USECIPOL,EC,https://usecipol.edu.ec,true,,USECIPOL | Universidad de Seguridad Ciudadana y Ciencias Policiales,es,1,1,0,0,0,,,0,0,0,,0,0,1,2,478,580,4.18,0,0,2,2,0,0,0,AA,2,8,8,Google Ads,,,,,2026-08-16T10:09:28.209Z
96,CH,1,centro_datos,ecuador,IAEN,EC,https://www.iaen.edu.ec,true,,INICIO - Universidad de Posgrado del Estado,es,1,1,6,2,5,__Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA,,0,0,0,,0,0,3,5,1122,2735,4.46,2,1,2,3,0,0,2,ninguno,3,24,18,Google Ads,,nginx,,generator: WordPress 7.0.2 WordPress,2026-08-16T10:09:51.664Z
97,CH,1,centro_datos,ecuador,UASB,EC,https://www.uasb.edu.ec,true,,Universidad Andina Simón Bolívar - Bienvenidos al nuevo portal,es,1,1,18,14,15,_gcl_au _ga_8G7C03T250 _ga_T68NNTWDMD pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp _ga _gid _gat_gtag_UA_64150728_1 IDE _twpid _ttp,,1,0,0,,0,0,6,41,1073,2145,38.21,30,8,3,23,14,0,4,ninguno,2,56,27,Google Tag Manager Google Analytics LinkedIn Meta ContentSquare,,Apache,,generator: Powered by WPBakery Page Builder - drag and drop page builder for WordPress. WordPress,2026-08-16T10:10:04.076Z
98,CH,1,centro_datos,ecuador,FLACSO,EC,https://www.flacso.edu.ec,true,,Inicio | FLACSO Ecuador :: Universidad Latinoamericana de Postgrado Líder en Ciencias Sociales,es,1,1,5,4,4,_ga_KVZM8KVKWH _ga _gid _gat,CookieYes,0,0,0,,0,0,6,114,967,2230,117.89,30,69,15,90,22,0,2,ninguno,3,25,7,Google Analytics Google Tag Manager,,cloudflare,Cloudflare,generator: Drupal 8 (https://www.drupal.org) Drupal,2026-08-16T10:10:36.272Z
99,CH,1,centro_datos,ecuador,PUCE,EC,https://www.puce.edu.ec,true,,Pontificia Universidad Católica del Ecuador | PUCE - Quito,es,1,1,0,0,0,,,0,0,0,,0,0,5,31,748,1668,41.44,12,12,7,15,16,0,0,ninguno,3,11,10,Google Tag Manager Hotjar Microsoft Clarity LinkedIn Meta TikTok,,Apache/2.4.37 (Oracle Linux) OpenSSL/1.1.1g,,generator: WordPress 6.7.7 WordPress,2026-08-16T10:10:58.216Z
100,CH,1,centro_datos,ecuador,UCSG,EC,https://www.ucsg.edu.ec,true,,UCSG – Universidad Católica de Santiago de Guayaquil,es,1,1,14,3,10,_ga _ga_Z1DV026L7M sbjs_migrations sbjs_current_add sbjs_first_add sbjs_current sbjs_first sbjs_udata sbjs_session _fbp,Complianz,1,0,0,,0,0,4,10,5954,14745,1.68,7,2,1,2,8,0,0,ninguno,2,7,11,Meta Google Analytics Google Tag Manager,,nginx,,generator: WordPress 7.0.2 WordPress,2026-08-16T10:11:23.717Z
101,CH,1,centro_datos,ecuador,UCACUE,EC,https://www.ucacue.edu.ec,true,,Universidad Católica de Cuenca - UCACUE - Universidad Católica de Cuenca,es,1,1,19,11,13,_ttp _ga_MSV6X9XSF1 _ga _tt_enable_cookie _ttp ttcsid ttcsid_CG9OMIBC77U573C8UFI0 pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp,,1,0,0,,0,0,6,38,1367,2715,27.8,16,5,17,17,10,0,11,ninguno,6,53,23,Microsoft Clarity Meta Google Tag Manager Google Analytics,,nginx,,generator: Powered by WPBakery Page Builder - drag and drop page builder for WordPress. WordPress,2026-08-16T10:11:49.443Z
102,CH,1,centro_datos,ecuador,ULVR,EC,https://www.ulvr.edu.ec,true,,ULVR – Universidad Laica Vicente Rocafuerte de Guayaquil,es,1,1,1,0,0,,,0,0,0,,0,0,2,13,755,1302,17.22,11,2,0,2,11,0,0,ninguno,2,11,5,Google Ads,,cloudflare,Cloudflare,generator: WordPress 7.0.4 WordPress,2026-08-16T10:12:03.045Z
103,CH,1,centro_datos,ecuador,UTPL,EC,https://www.utpl.edu.ec,true,,¿Qué programas hay en la UTPL?,es,1,1,3,3,3,_ga _ga_5W6THEE90T _fbp,,0,0,0,,0,0,6,35,947,1303,36.96,9,1,25,30,3,0,2,ninguno,4,13,10,Microsoft Clarity Meta Google Tag Manager Google Analytics,,Apache,,,2026-08-16T10:12:15.777Z
104,CH,1,centro_datos,ecuador,UTE,EC,https://ute.edu.ec,true,,"Universidad UTE - La mejor Universidad del Ecuador | Posgrado, Grado, ...",es,1,1,0,0,0,,,0,0,0,,0,0,3,29,2710,6442,10.7,9,5,15,20,9,0,0,ninguno,3,44,4,,,Apache/2.4.64 (Ubuntu),,generator: WordPress 6.8.5 WordPress,2026-08-16T10:12:35.472Z
105,CH,1,centro_datos,ecuador,UDA,EC,https://www.uazuay.edu.ec,true,,Universidad del Azuay,es,1,1,2,2,2,_hjSessionUser_3811066 _hjSession_3811066,,1,0,0,,0,0,4,34,1303,3462,26.09,13,15,6,22,12,0,0,ninguno,5,64,11,Hotjar Meta,,nginx,,generator: Universidad del Azuay Drupal,2026-08-16T10:12:54.911Z
106,CH,1,centro_datos,ecuador,UPS,EC,https://www.ups.edu.ec,true,,Universidad Politécnica Salesiana | UPS Ecuador - UPS,es-ES,1,1,93,10,15,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _gid _gat _gcl_au _ga_G3SXTJRVXE _ga _ttp _tt_enable_cookie _ttp ttcsid ttcsid_D3BC0N3C77U8DNM9Q7J0,,0,0,0,,0,0,4,10,2468,6282,4.05,10,0,0,5,2,0,3,ninguno,3,13,31,Google Tag Manager Microsoft Clarity Google Analytics Meta,,nginx/1.16.1,,Liferay,2026-08-16T10:13:26.209Z
107,CH,1,centro_datos,ecuador,UISEK,EC,https://uisek.edu.ec,true,,UISEK - Ecuador,es,1,1,12,10,12,_ttp _ga_XJR5CJJLR4 _tt_enable_cookie _ttp ttcsid ttcsid_CITCNNJC77U9QO6OHPDG _gid _gat_gtag_UA_120295323_1 _gat_UA-27018080-1 _ga _gcl_au _ga_ES4V2WR0X1,,0,0,0,,0,0,5,28,1113,2044,25.16,18,10,0,11,11,0,6,ninguno,3,6,23,Google Tag Manager Google Analytics LinkedIn Meta,,,,generator: WordPress 6.8.8 WordPress,2026-08-16T10:13:38.526Z
108,CH,1,centro_datos,ecuador,UEES,EC,https://uees.edu.ec,true,,UEES - Universidad Espíritu Santo - Ecuador,es-EC,1,1,16,11,14,YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-YNID __Secure-ROLLOUT_TOKEN _gcl_au _ga_RG4RVWE64Q _gid _gat_UA-172180399-2 _gat_UA-217409406-3 _ttp test_cookie _ga_T4TERSTX4G _ga,,0,0,0,,0,0,4,30,953,1726,31.48,6,8,16,25,5,0,0,ninguno,0,0,32,Google Tag Manager Google Analytics LinkedIn X/Twitter Microsoft Clarity Meta,,volt-adc,,"generator: Powered by Slider Revolution 6.6.20 - responsive, Mobile-Friendly Slider Plugin  WordPress",2026-08-16T10:13:53.867Z
109,CH,1,centro_datos,ecuador,USFQ,EC,https://www.usfq.edu.ec,true,,Inicio | Universidad San Francisco de Quito - Ecuador,es,1,1,3,3,3,_ga_G80CBJM3N2 _ga _fbp,,0,0,0,,0,0,6,54,2013,5344,26.83,4,16,34,51,2,0,1,ninguno,4,15,14,Meta Google Tag Manager Google Ads Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T10:14:13.441Z
110,CH,1,centro_datos,ecuador,UDLA,EC,https://www.udla.edu.ec,true,,"UDLA | Educación Superior de calidad en Quito, Ecuador | UDLA",es,1,1,11,0,0,,Cookiebot,0,0,0,,0,0,6,50,1431,1871,34.94,14,7,29,37,6,0,7,ninguno,2,5,6,Google Tag Manager,,nginx/1.18.0 (Ubuntu),,Drupal,2026-08-16T10:14:23.105Z
111,CH,1,centro_datos,ecuador,UIDE,EC,https://www.uide.edu.ec,true,,Universidad Internacional del Ecuador,es,1,1,11,4,7,_pin_unauth _uetsid _uetvid MUID bcookie li_gc lidc,CookieYes,1,0,0,,0,0,10,48,3097,7507,15.5,33,12,3,8,21,0,19,ninguno,4,90,17,Microsoft Clarity Pinterest Google Tag Manager Google Ads,,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1,,generator: WordPress 6.8.3 WordPress,2026-08-16T10:14:53.082Z
112,CH,1,centro_datos,ecuador,UNIANDES,EC,https://www.uniandes.edu.ec,true,,Uniandes | Universidad Regional Autónoma de los Andes,es,1,1,0,0,0,,,0,0,0,,0,0,4,22,1471,3736,14.96,7,15,0,11,9,0,2,ninguno,4,68,2,,,Apache,,generator: WordPress 7.0.4 WordPress,2026-08-16T10:15:13.012Z
113,CH,1,centro_datos,ecuador,UPACÍFICO,EC,https://upacifico.edu.ec,false,Error: page.goto: net::ERR_CONNECTION_TIMED_OUT at https://upacifico.edu.ec/,,,0,1,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,2026-08-16T10:15:37.955Z
114,CH,1,centro_datos,ecuador,UTI,EC,https://www.indoamerica.edu.ec,true,,"Universidad Indoamérica | Carreras, Posgrados e Innovación EducativaPostula a nuestras carreras de grado y programas de posgrado -",es,1,1,23,17,20,_ttp _ga_0G8LBGW2QF _ga_TY4XSDKKNQ _ga_WHTF7DF7Q5 _gcl_au pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp test_cookie _hjSessionUser_3201143 _hjSession_3201143 _cs_c _cs_id _cs_s _ga _gid _gat_gtag_UA_245920016_1,,0,0,0,,0,0,5,20,1652,4409,12.11,9,10,1,8,12,0,0,ninguno,5,41,17,Google Tag Manager Google Analytics Meta Hotjar ContentSquare,,Apache,,generator: Site Kit by Google 1.176.0 WordPress,2026-08-16T10:16:16.723Z
115,CH,1,centro_datos,ecuador,Casa Grande,EC,https://www.casagrande.edu.ec,true,,Inicio | Universidad Casa Grande,es,1,1,3,3,3,_gcl_au _ga_9X04C12TB4 _ga,,0,0,0,,0,0,1,10,966,1187,10.35,0,0,10,10,0,0,0,AA,2,5,13,Google Ads Google Tag Manager Meta YouTube Google Analytics,,cloudflare,Cloudflare,Moodle,2026-08-16T10:16:30.339Z
116,CH,1,centro_datos,ecuador,UTEG,EC,https://www.uteg.edu.ec,true,,Universidad Tecnológica Empresarial de Guayaquil | UTEG,es-ES,1,1,16,8,11,pys_session_limit pys_start_session pys_first_visit pysTrafficSource pys_landing_page _fbp __Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN,CookieScript,1,1,0,,0,0,7,32,3429,6555,9.33,16,9,7,22,9,0,1,ninguno,5,164,21,Meta Google Analytics Google Tag Manager,,cloudflare,Cloudflare,generator: WordPress 7.0.4 WordPress,2026-08-16T10:17:06.658Z
117,CH,1,centro_datos,ecuador,UISRAEL,EC,https://www.uisrael.edu.ec,true,,Robot Challenge Screen,en,1,1,0,0,0,,,0,0,0,,0,0,0,0,21,30,0,0,0,0,0,0,0,0,AAA,0,0,2,,,cloudflare,Cloudflare,,2026-08-16T10:17:15.552Z
118,CH,1,centro_datos,ecuador,UDET,EC,https://www.udet.edu.ec,false,Error: page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.udet.edu.ec/,,,0,1,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,2026-08-16T10:18:01.696Z
119,CH,1,centro_datos,ecuador,UMET,EC,https://umet.edu.ec,true,,Universidad Metropolitana • Universidad Metropolitana,es-EC,1,1,11,5,5,_gcl_au _ga _ga_2J1L9P1VMY test_cookie _fbp,,0,0,0,,0,0,3,20,2216,4830,9.03,2,12,6,18,2,0,0,ninguno,2,54,11,Meta Google Tag Manager Google Analytics,,Apache,,generator: WordPress 6.8.8 WordPress,2026-08-16T10:18:21.144Z
120,CH,1,centro_datos,ecuador,U. Otavalo,EC,https://www.uotavalo.edu.ec,true,,Universidad de Otavalo,es,1,1,2,0,0,,,1,0,0,,0,0,2,8,1287,3194,6.22,2,0,6,6,0,0,2,ninguno,4,9,5,,,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5,,generator: WordPress 7.0.4 WordPress,2026-08-16T10:18:43.195Z
121,CH,1,centro_datos,ecuador,USGP,EC,https://www.sangregorio.edu.ec,true,,Universidad San Gregorio de Portoviejo,es,1,1,8,4,7,__Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _gcl_au _ttp,,0,0,0,,0,0,9,33,815,2221,40.49,12,10,11,22,7,0,4,ninguno,2,54,19,Google Ads Google Tag Manager,,nginx,,,2026-08-16T10:18:55.679Z
122,CH,1,centro_datos,ecuador,U. Hemisferios,EC,https://www.uhemisferios.edu.ec,true,,UHE | Carreras presenciales y online | Quito,es,1,1,6,2,2,_ga _ga_ZFRLYLC1Y6,CookieYes,1,0,0,,0,0,5,77,3464,7178,22.23,54,12,11,23,53,0,1,ninguno,4,70,22,Google Analytics Google Tag Manager Meta Google Ads,,cloudflare,Cloudflare,generator: All in One SEO Pro (AIOSEO) 5.0.0.1 WordPress,2026-08-16T10:19:12.031Z
123,CH,1,centro_datos,ecuador,UNIB.E,EC,https://unibe.edu.ec,true,,Robot Challenge Screen,en,1,1,0,0,0,,,0,0,0,,0,0,0,0,21,30,0,0,0,0,0,0,0,0,AAA,0,0,2,,,nginx,,,2026-08-16T10:19:20.392Z
124,CH,1,centro_datos,ecuador,ECOTEC,EC,https://ecotec.edu.ec,true,,"Universidad en Ecuador — Grado, Posgrado y Online | ECOTEC",es-EC,1,1,5,4,4,_gcl_au test_cookie _ga_MFVR4S8MFR _ga,Complianz,1,0,0,,0,0,2,33,921,1679,35.83,0,6,27,33,0,0,0,A,4,58,12,Google Tag Manager Meta ContentSquare Google Analytics,,Apache/2.4.67 (Debian),,generator: WP Rocket 3.23.1.1 WordPress,2026-08-16T10:19:42.818Z
125,CH,1,centro_datos,ecuador,UDR,EC,https://udr.edu.ec,true,,Universidad Del Río,es-ES,1,1,4,4,4,_ga _ga_5HXBYBZBNB _ga_8F7QTS9R25 _ga_WQNLTBSK8V,,0,0,0,,0,0,2,24,458,1079,52.4,15,9,0,0,24,0,0,ninguno,3,40,5,Google Analytics Google Tag Manager,,Apache/2.4.58 (Ubuntu),,generator: WordPress 4.7.35 WordPress,2026-08-16T10:19:55.672Z
126,CH,1,centro_datos,ecuador,UBE,EC,https://ube.edu.ec,true,,Inicio - UBE,en,1,1,1,0,0,,,1,0,0,,0,0,5,35,1244,3184,28.14,10,10,15,29,5,0,1,ninguno,3,8,7,,,Apache/2.4.58 (Ubuntu),,,2026-08-16T10:20:16.767Z
